date,time,sym,price,size
2018-07-04,09:52:00.319,USDGBP,12.20631,61700
2018-07-04,09:52:00.722,USDGBP,40.31514,96600
2018-07-04,09:52:00.932,USDPLN,13.32304,14300
2018-07-04,09:52:15.076,GBPPLN,82.91142,88000
2018-07-04,09:52:15.325,USDPLN,23.23458,25700
2018-07-04,09:52:15.411,USDEUR,69.02151,90300
2018-07-04,09:52:15.584,USDPLN,7.147526,6300
2018-07-04,09:52:15.607,EURPLN,75.45018,75600
2018-07-04,09:52:15.649,USDEUR,27.80298,18100
2018-07-04,09:52:15.778,USDEUR,4.951554,75100
2018-07-04,09:52:30.064,USDPLN,43.03373,72600
2018-07-04,09:52:30.135,EURPLN,79.85478,8200
2018-07-04,09:52:30.462,USDGBP,57.07789,35900
2018-07-04,09:52:30.481,USDGBP,84.08853,87900
2018-07-04,09:52:30.675,USDEUR,30.18732,95200
2018-07-04,09:52:30.773,USDGBP,65.68736,22400
2018-07-04,09:52:30.947,USDPLN,2.271227,52400
2018-07-04,09:52:45.019,USDEUR,96.63234,700
2018-07-04,09:52:45.108,EURPLN,5.390931,50100
2018-07-04,09:52:45.431,USDEUR,31.80358,19000
2018-07-04,09:52:45.682,USDPLN,73.24748,12800
2018-07-04,09:52:45.928,USDEUR,28.09789,12200
2018-07-04,09:52:45.958,USDEUR,64.70531,3400
2018-07-04,09:53:00.507,GBPPLN,84.5255,98000
2018-07-04,09:53:00.916,USDEUR,32.70868,71500
2018-07-04,09:53:15.276,USDPLN,3.691535,31600
2018-07-04,09:53:15.306,USDEUR,17.68476,42100
2018-07-04,09:53:30.113,USDGBP,9.538498,40600
2018-07-04,09:53:30.239,EURPLN,51.89906,75600
2018-07-04,09:53:30.392,USDEUR,10.55634,2400
2018-07-04,09:53:30.887,USDPLN,54.33885,54100
2018-07-04,09:53:45.017,USDPLN,31.59007,70800
2018-07-04,09:53:45.025,USDPLN,15.91341,75500
2018-07-04,09:53:45.057,USDEUR,94.57609,95500
2018-07-04,09:53:45.283,GBPPLN,91.67765,26900
2018-07-04,09:53:45.456,USDGBP,80.75043,82800
2018-07-04,09:54:00.092,EURPLN,32.63129,67800
2018-07-04,09:54:00.936,USDEUR,57.70848,40400
2018-07-04,09:54:15.044,EURPLN,52.64841,500
2018-07-04,09:54:15.571,USDPLN,89.04852,19500
2018-07-04,09:54:15.701,USDGBP,53.49453,55600
2018-07-04,09:54:15.979,EURPLN,45.16384,5500
2018-07-04,09:54:30.036,EURPLN,83.03257,82800
2018-07-04,09:54:30.042,USDGBP,15.63426,39800
2018-07-04,09:54:30.192,USDGBP,41.1388,82600
2018-07-04,09:54:30.192,USDGBP,23.0288,24100
2018-07-04,09:54:30.221,USDPLN,73.37981,33700
2018-07-04,09:54:30.411,USDEUR,1.880252,51200
2018-07-04,09:54:30.483,EURPLN,32.08207,40700
2018-07-04,09:54:30.748,USDGBP,10.74133,91500
2018-07-04,09:54:30.885,EURPLN,26.8411,66200
2018-07-04,09:54:45.153,USDPLN,14.09568,42800
2018-07-04,09:54:45.473,EURPLN,74.93047,8500
2018-07-04,09:54:45.537,USDGBP,51.4646,6000
2018-07-04,09:54:45.798,USDPLN,81.5932,5500
2018-07-04,09:54:45.932,USDPLN,45.53154,200
2018-07-05,09:30:00.139,USDGBP,70.06104,66400
2018-07-05,09:30:00.383,GBPPLN,76.89276,72300
2018-07-05,09:30:00.451,USDGBP,4.36095,35200
2018-07-05,09:30:00.639,EURPLN,69.08923,4300
2018-07-05,09:30:00.678,USDPLN,23.75784,68100
2018-07-05,09:30:00.835,USDEUR,2.235687,33500
2018-07-05,09:30:15.649,GBPPLN,85.43056,97300
2018-07-05,09:30:15.990,USDGBP,26.52357,47000
2018-07-05,09:30:30.037,USDEUR,12.64034,33300
2018-07-05,09:30:30.223,USDPLN,38.38074,27800
2018-07-05,09:30:30.341,GBPPLN,88.69683,46700
2018-07-05,09:30:30.666,USDPLN,98.97547,81900
2018-07-05,09:30:30.933,USDGBP,86.74042,81100
2018-07-05,09:30:45.234,EURPLN,36.66174,11400
2018-07-05,09:30:45.476,USDEUR,38.6921,0
2018-07-05,09:30:45.775,EURPLN,26.51964,6700
2018-07-05,09:30:45.781,USDPLN,25.80192,16700
2018-07-05,09:31:00.119,EURPLN,18.4899,97200
2018-07-05,09:31:00.218,USDGBP,1.935429,24100
2018-07-05,09:31:00.653,EURPLN,45.84998,63700
2018-07-05,09:31:00.931,USDEUR,39.89032,49800
2018-07-05,09:31:15.132,USDPLN,58.9551,76000
2018-07-05,09:31:15.579,USDEUR,66.77032,33200
2018-07-05,09:31:15.665,GBPPLN,75.83069,82900
2018-07-05,09:31:30.010,USDGBP,12.96428,66100
2018-07-05,09:31:30.088,USDPLN,72.77843,36500
2018-07-05,09:31:30.199,EURPLN,11.18628,64900
2018-07-05,09:31:30.252,EURPLN,53.42997,87000
2018-07-05,09:31:30.439,USDGBP,7.205184,87000
2018-07-05,09:31:30.838,USDEUR,51.11712,39800
2018-07-05,09:31:30.940,USDPLN,9.556207,34900
2018-07-05,09:31:45.115,USDGBP,78.11549,73100
2018-07-05,09:31:45.163,USDPLN,99.58697,2800
2018-07-05,09:31:45.313,USDPLN,12.83056,96000
2018-07-05,09:31:45.350,EURPLN,88.42753,52500
2018-07-05,09:31:45.482,USDPLN,23.05883,7900
2018-07-05,09:32:00.193,USDPLN,14.53413,58800
2018-07-05,09:32:00.410,USDEUR,89.63589,38800
2018-07-05,09:32:00.548,USDPLN,76.51124,73300
2018-07-05,09:32:00.563,USDPLN,12.91577,400
2018-07-05,09:32:00.870,EURPLN,30.89673,19500
2018-07-05,09:32:15.139,USDPLN,92.76539,66600
2018-07-05,09:32:15.255,USDPLN,24.52183,55900
2018-07-05,09:32:15.447,USDEUR,54.09092,49900
2018-07-05,09:32:15.493,EURPLN,39.77885,16500
2018-07-05,09:32:15.604,USDPLN,24.67554,46700
2018-07-05,09:32:15.619,USDEUR,72.85725,43800
2018-07-05,09:32:15.808,USDGBP,75.68053,60100
2018-07-05,09:32:15.889,USDPLN,56.01584,34700
2018-07-05,09:32:30.035,USDGBP,64.13452,28900
2018-07-05,09:32:30.133,USDGBP,85.99539,51900
2018-07-05,09:32:30.156,GBPPLN,53.42381,5700
2018-07-05,09:32:30.208,USDEUR,16.97691,55200
2018-07-05,09:32:30.825,USDGBP,34.97068,17300
2018-07-05,09:32:30.859,EURPLN,3.730337,75500
2018-07-05,09:32:45.139,USDEUR,31.96229,50200
2018-07-05,09:32:45.225,USDPLN,66.98891,37600
2018-07-05,09:32:45.290,USDGBP,77.50032,10900
2018-07-05,09:32:45.715,EURPLN,28.86565,84900
2018-07-05,09:32:45.875,GBPPLN,40.52575,85500
2018-07-05,09:33:00.033,USDPLN,62.11906,51300
2018-07-05,09:33:00.234,USDGBP,61.86426,85800
2018-07-05,09:33:00.289,GBPPLN,47.83646,24000
2018-07-05,09:33:00.556,USDEUR,69.09852,77700
2018-07-05,09:33:00.585,USDEUR,98.68987,62800
2018-07-05,09:33:00.917,USDPLN,34.55819,82000
2018-07-05,09:33:00.948,USDEUR,52.2392,24500
2018-07-05,09:33:15.023,USDGBP,51.64674,46500
2018-07-05,09:33:15.103,USDEUR,34.98957,93100
2018-07-05,09:33:15.211,USDPLN,26.64924,65300
2018-07-05,09:33:15.236,EURPLN,15.50206,22800
2018-07-05,09:33:15.509,EURPLN,64.38671,75600
2018-07-05,09:33:15.775,USDEUR,50.82029,28200
2018-07-05,09:33:15.809,GBPPLN,88.16961,68100
2018-07-05,09:33:15.882,USDGBP,24.51428,78200
2018-07-05,09:33:15.915,USDGBP,7.892936,21800
2018-07-05,09:33:30.040,USDPLN,25.18632,29700
2018-07-05,09:33:30.149,EURPLN,80.51656,68800
2018-07-05,09:33:30.193,USDPLN,99.04945,23500
2018-07-05,09:33:30.759,EURPLN,54.06126,56100
2018-07-05,09:33:30.770,USDEUR,37.4679,70700
2018-07-05,09:33:45.096,USDPLN,69.65914,80500
2018-07-05,09:33:45.165,USDPLN,87.51736,87300
2018-07-05,09:33:45.234,USDGBP,92.75448,28700
2018-07-05,09:33:45.840,USDGBP,73.58553,19900
2018-07-05,09:33:45.999,USDEUR,36.259,93500
2018-07-05,09:34:00.210,USDEUR,53.81298,87800
2018-07-05,09:34:00.339,USDEUR,9.199636,92500
2018-07-05,09:34:00.363,USDGBP,71.22227,27800
2018-07-05,09:34:00.395,USDEUR,14.94369,35900
2018-07-05,09:34:00.547,USDGBP,67.69537,45700
2018-07-05,09:34:00.899,GBPPLN,33.47094,41800
2018-07-05,09:34:15.129,USDPLN,37.9397,30800
2018-07-05,09:34:15.236,GBPPLN,41.83128,81800
2018-07-05,09:34:15.293,USDGBP,77.1692,34400
2018-07-05,09:34:15.311,EURPLN,83.60693,87500
2018-07-05,09:34:15.582,USDEUR,64.55251,82400
2018-07-05,09:34:15.785,EURPLN,23.36084,89700
2018-07-05,09:34:30.585,USDEUR,38.66813,69500
2018-07-05,09:34:30.786,USDEUR,0.2843238,14700
2018-07-05,09:34:30.814,GBPPLN,30.10758,72100
2018-07-05,09:34:30.866,GBPPLN,48.4915,73500
2018-07-05,09:34:45.023,GBPPLN,37.9318,38400
2018-07-05,09:34:45.601,USDGBP,52.50615,41000
2018-07-05,09:34:45.687,EURPLN,24.51728,24900
2018-07-05,09:34:45.690,GBPPLN,81.54363,8300
2018-07-05,09:34:45.778,USDGBP,48.14074,66500
2018-07-05,09:34:45.818,GBPPLN,31.82978,13300
2018-07-05,09:34:45.844,USDPLN,84.61756,4300
2018-07-05,09:34:45.881,USDGBP,38.90698,33000
2018-07-05,09:34:45.949,USDPLN,34.93993,38700
2018-07-05,09:35:00.298,GBPPLN,49.34267,72500
2018-07-05,09:35:00.454,EURPLN,42.54699,16200
2018-07-05,09:35:00.798,EURPLN,98.82787,89400
2018-07-05,09:35:00.997,EURPLN,93.54958,89200
2018-07-05,09:35:15.401,EURPLN,94.91122,81500
2018-07-05,09:35:15.661,GBPPLN,70.70993,200
2018-07-05,09:35:15.687,GBPPLN,47.47222,59500
2018-07-05,09:35:15.867,USDEUR,10.07758,38900
2018-07-05,09:35:15.963,USDPLN,16.94767,31600
2018-07-05,09:35:30.040,USDPLN,48.61722,78000
2018-07-05,09:35:30.141,USDEUR,72.10056,60700
2018-07-05,09:35:30.389,EURPLN,4.532403,40100
2018-07-05,09:35:30.497,USDPLN,16.73861,54400
2018-07-05,09:35:30.644,USDGBP,13.24596,99800
2018-07-05,09:35:30.829,GBPPLN,16.85195,67900
2018-07-05,09:35:45.037,USDPLN,33.13174,84900
2018-07-05,09:35:45.112,EURPLN,0.3732609,8400
2018-07-05,09:35:45.712,USDEUR,45.05062,73800
2018-07-05,09:35:45.729,USDGBP,2.886836,52900
2018-07-05,09:35:45.806,GBPPLN,44.15061,22700
2018-07-05,09:35:45.919,USDEUR,9.194235,59400
2018-07-05,09:36:00.071,USDGBP,61.84254,63900
2018-07-05,09:36:00.281,GBPPLN,74.51685,66200
2018-07-05,09:36:00.791,EURPLN,88.65388,57100
2018-07-05,09:36:00.913,USDEUR,37.14275,22200
2018-07-05,09:36:15.002,EURPLN,79.06761,70700
2018-07-05,09:36:15.239,USDPLN,33.33912,69000
2018-07-05,09:36:15.966,USDGBP,0.3518268,96700
2018-07-05,09:36:30.356,USDGBP,66.37355,59700
2018-07-05,09:36:45.030,GBPPLN,25.65051,78300
2018-07-05,09:36:45.079,USDGBP,77.06876,13900
2018-07-05,09:36:45.180,USDGBP,57.88217,67100
2018-07-05,09:36:45.350,USDPLN,14.47028,41500
2018-07-05,09:36:45.693,EURPLN,16.81195,81500
2018-07-05,09:36:45.705,USDGBP,94.97576,75300
2018-07-05,09:36:45.768,USDGBP,94.48549,90700
2018-07-05,09:37:00.521,EURPLN,50.49245,32600
2018-07-05,09:37:00.546,USDPLN,15.20182,82700
2018-07-05,09:37:00.573,USDPLN,37.15267,59400
2018-07-05,09:37:00.692,GBPPLN,97.45915,56700
2018-07-05,09:37:00.830,USDGBP,74.83867,75900
2018-07-05,09:37:15.168,USDPLN,41.57615,23500
2018-07-05,09:37:15.273,USDGBP,39.27983,44800
2018-07-05,09:37:15.285,USDGBP,95.9879,16100
2018-07-05,09:37:15.348,GBPPLN,72.4929,44200
2018-07-05,09:37:15.603,USDPLN,73.20361,28600
2018-07-05,09:37:15.958,USDEUR,90.37424,57900
2018-07-05,09:37:15.986,USDGBP,26.88311,64400
2018-07-05,09:37:30.034,USDEUR,62.67172,1800
2018-07-05,09:37:30.249,GBPPLN,2.314197,71000
2018-07-05,09:37:30.286,USDEUR,20.4989,63500
2018-07-05,09:37:30.326,USDEUR,84.8468,19500
2018-07-05,09:37:30.757,EURPLN,88.72658,13700
2018-07-05,09:37:30.937,GBPPLN,24.81707,48200
2018-07-05,09:37:45.189,USDEUR,43.62848,26900
2018-07-05,09:37:45.569,EURPLN,64.99921,15500
2018-07-05,09:37:45.664,GBPPLN,91.26541,29000
2018-07-05,09:37:45.840,USDEUR,65.31449,68600
2018-07-05,09:37:45.912,GBPPLN,21.33776,88300
2018-07-05,09:37:45.937,USDPLN,33.51964,14700
2018-07-05,09:37:45.970,GBPPLN,22.67148,20200
2018-07-05,09:37:45.987,USDEUR,85.3028,92700
2018-07-05,09:38:00.267,EURPLN,93.82655,33500
2018-07-05,09:38:00.388,GBPPLN,19.42216,24900
2018-07-05,09:38:00.584,USDGBP,43.83387,76200
2018-07-05,09:38:00.699,USDGBP,76.96467,13200
2018-07-05,09:38:00.784,EURPLN,22.0022,93700
2018-07-05,09:38:15.131,GBPPLN,53.82343,87700
2018-07-05,09:38:15.324,USDGBP,41.19167,57400
2018-07-05,09:38:15.783,USDPLN,51.10902,6800
2018-07-05,09:38:30.614,GBPPLN,19.62274,35600
2018-07-05,09:38:30.677,USDEUR,95.93013,62200
2018-07-05,09:38:30.729,USDPLN,7.145275,49600
2018-07-05,09:38:30.832,GBPPLN,60.51419,23300
2018-07-05,09:38:30.905,USDPLN,5.952,42500
2018-07-05,09:38:30.967,USDGBP,50.53096,46700
2018-07-05,09:38:45.040,EURPLN,27.1942,57300
2018-07-05,09:38:45.499,USDGBP,61.52285,12700
2018-07-05,09:38:45.726,USDPLN,40.17921,37700
2018-07-05,09:38:45.745,USDGBP,7.814217,79300
2018-07-05,09:38:45.772,USDEUR,75.79839,17400
2018-07-05,09:39:00.198,USDPLN,85.63723,61700
2018-07-05,09:39:00.276,USDGBP,42.31092,23700
2018-07-05,09:39:00.499,EURPLN,96.01474,47900
2018-07-05,09:39:00.818,USDGBP,85.92046,61400
2018-07-05,09:39:00.972,EURPLN,90.68537,45100
2018-07-05,09:39:15.059,USDPLN,64.03602,66200
2018-07-05,09:39:15.148,EURPLN,3.953562,55800
2018-07-05,09:39:15.225,USDPLN,59.9109,400
2018-07-05,09:39:15.285,GBPPLN,88.80596,98500
2018-07-05,09:39:15.462,GBPPLN,70.26949,17900
2018-07-05,09:39:15.794,USDEUR,82.51076,18400
2018-07-05,09:39:15.922,USDPLN,86.08092,60800
2018-07-05,09:39:30.055,EURPLN,45.87691,13800
2018-07-05,09:39:30.268,USDPLN,50.3889,6700
2018-07-05,09:39:30.291,EURPLN,84.71776,90900
2018-07-05,09:39:30.506,USDEUR,64.29388,71400
2018-07-05,09:39:30.779,USDPLN,75.49547,21800
2018-07-05,09:39:30.797,USDGBP,7.046012,42600
2018-07-05,09:39:30.854,USDGBP,52.41927,99400
2018-07-05,09:39:30.872,EURPLN,87.59654,98300
2018-07-05,09:39:30.949,EURPLN,3.925085,89600
2018-07-05,09:39:45.159,GBPPLN,25.63272,30400
2018-07-05,09:39:45.267,USDEUR,89.26519,73300
2018-07-05,09:39:45.529,EURPLN,74.27072,18300
2018-07-05,09:39:45.568,USDEUR,77.95316,21500
2018-07-05,09:39:45.578,USDPLN,36.2215,27600
2018-07-05,09:39:45.686,USDPLN,56.8721,39000
2018-07-05,09:39:45.821,USDEUR,42.41324,72400
2018-07-05,09:39:45.982,USDPLN,27.17585,96900
2018-07-05,09:39:45.983,USDEUR,48.99073,78700
2018-07-05,09:40:00.237,GBPPLN,57.00515,54000
2018-07-05,09:40:00.516,EURPLN,83.56917,36900
2018-07-05,09:40:00.581,EURPLN,33.18825,21800
2018-07-05,09:40:00.629,EURPLN,59.21599,81200
2018-07-05,09:40:00.687,GBPPLN,69.0202,45700
2018-07-05,09:40:00.885,EURPLN,49.38573,77300
2018-07-05,09:40:15.003,GBPPLN,36.01218,26800
2018-07-05,09:40:15.180,USDEUR,13.76386,800
2018-07-05,09:40:15.471,USDEUR,98.18399,58500
2018-07-05,09:40:15.510,EURPLN,8.197094,93500
2018-07-05,09:40:15.773,EURPLN,82.70848,30900
2018-07-05,09:40:15.987,GBPPLN,24.38345,48000
2018-07-05,09:40:30.225,USDGBP,29.77094,81800
2018-07-05,09:40:30.454,USDGBP,36.55391,54200
2018-07-05,09:40:30.633,EURPLN,79.20612,91700
2018-07-05,09:40:45.254,USDPLN,6.586994,68300
2018-07-05,09:40:45.301,GBPPLN,68.22624,79000
2018-07-05,09:40:45.483,EURPLN,74.68878,16800
2018-07-05,09:40:45.500,USDGBP,8.077846,40100
2018-07-05,09:40:45.763,USDGBP,46.18259,46600
2018-07-05,09:40:45.929,EURPLN,15.93483,91400
2018-07-05,09:40:45.997,USDEUR,6.7076,22800
2018-07-05,09:41:00.243,GBPPLN,77.24696,53900
2018-07-05,09:41:00.364,EURPLN,13.04609,84200
2018-07-05,09:41:00.532,USDGBP,36.79797,69300
2018-07-05,09:41:00.827,GBPPLN,11.1609,8800
2018-07-05,09:41:15.095,GBPPLN,29.78109,51800
2018-07-05,09:41:15.101,USDEUR,74.42453,30500
2018-07-05,09:41:15.666,GBPPLN,49.33252,85500
2018-07-05,09:41:15.693,EURPLN,19.08173,75300
2018-07-05,09:41:15.867,USDEUR,55.50581,17000
2018-07-05,09:41:15.890,USDGBP,21.17774,79900
2018-07-05,09:41:30.218,USDEUR,76.62335,21100
2018-07-05,09:41:30.343,GBPPLN,83.00307,1900
2018-07-05,09:41:30.353,GBPPLN,25.73601,94000
2018-07-05,09:41:30.390,GBPPLN,89.59718,26700
2018-07-05,09:41:30.419,USDEUR,38.72567,94300
2018-07-05,09:41:30.744,GBPPLN,92.44578,22900
2018-07-05,09:41:30.856,EURPLN,28.29762,94800
2018-07-05,09:41:45.247,EURPLN,9.73168,25600
2018-07-05,09:41:45.250,USDEUR,46.05547,78300
2018-07-05,09:41:45.363,USDEUR,25.55555,13200
2018-07-05,09:41:45.408,GBPPLN,11.49392,33600
2018-07-05,09:41:45.601,USDEUR,26.43946,49800
2018-07-05,09:42:00.147,GBPPLN,39.71798,35600
2018-07-05,09:42:00.292,EURPLN,53.7991,82700
2018-07-05,09:42:00.794,USDEUR,2.082038,17100
2018-07-05,09:42:00.838,USDEUR,39.86963,40900
2018-07-05,09:42:00.901,USDPLN,47.70977,89600
2018-07-05,09:42:15.655,USDGBP,13.44396,48900
2018-07-05,09:42:15.896,USDEUR,17.32024,73900
2018-07-05,09:42:15.926,USDPLN,32.00082,73100
2018-07-05,09:42:30.021,USDGBP,78.19025,3200
2018-07-05,09:42:30.022,EURPLN,46.36879,68400
2018-07-05,09:42:30.155,EURPLN,83.57828,7600
2018-07-05,09:42:30.208,USDEUR,90.97839,86000
2018-07-05,09:42:30.615,USDEUR,0.5577956,12200
2018-07-05,09:42:30.880,EURPLN,61.72152,51100
2018-07-05,09:42:45.168,USDPLN,37.75172,11000
2018-07-05,09:42:45.757,USDGBP,2.260776,79800
2018-07-05,09:42:45.854,EURPLN,60.96016,43500
2018-07-05,09:42:45.923,USDPLN,27.60683,82000
2018-07-05,09:43:00.011,EURPLN,98.55673,47000
2018-07-05,09:43:00.019,USDPLN,32.92516,50400
2018-07-05,09:43:00.061,GBPPLN,51.19521,16700
2018-07-05,09:43:00.174,USDGBP,40.43922,4400
2018-07-05,09:43:00.212,USDGBP,16.85117,61000
2018-07-05,09:43:00.238,GBPPLN,66.71989,85000
2018-07-05,09:43:00.440,EURPLN,73.65614,86300
2018-07-05,09:43:00.472,USDGBP,31.67637,53400
2018-07-05,09:43:00.523,EURPLN,93.52921,64800
2018-07-05,09:43:00.527,USDEUR,81.302,4400
2018-07-05,09:43:00.542,EURPLN,81.21786,59300
2018-07-05,09:43:00.758,USDEUR,96.02608,45600
2018-07-05,09:43:15.097,USDEUR,57.22854,83100
2018-07-05,09:43:15.100,EURPLN,78.95882,37200
2018-07-05,09:43:15.123,GBPPLN,63.93454,23100
2018-07-05,09:43:15.428,EURPLN,72.43602,17700
2018-07-05,09:43:15.524,USDPLN,83.60905,19900
2018-07-05,09:43:15.557,EURPLN,61.31699,71000
2018-07-05,09:43:15.779,USDGBP,59.99044,81500
2018-07-05,09:43:30.052,USDPLN,17.05836,49500
2018-07-05,09:43:30.077,USDEUR,60.69487,66600
2018-07-05,09:43:30.193,USDEUR,76.60964,48300
2018-07-05,09:43:30.319,EURPLN,21.27356,50300
2018-07-05,09:43:30.341,EURPLN,62.65012,45800
2018-07-05,09:43:30.779,USDGBP,51.39647,21300
2018-07-05,09:43:30.948,EURPLN,71.14847,29200
2018-07-05,09:43:45.327,USDPLN,60.24205,50200
2018-07-05,09:43:45.417,USDGBP,92.19476,35900
2018-07-05,09:43:45.904,GBPPLN,66.35279,74400
2018-07-05,09:43:45.913,USDEUR,89.62001,5000
2018-07-05,09:44:00.214,GBPPLN,35.3687,95800
2018-07-05,09:44:00.552,USDPLN,6.883429,63500
2018-07-05,09:44:00.676,USDGBP,30.08065,73400
2018-07-05,09:44:15.111,USDPLN,61.71736,62300
2018-07-05,09:44:15.201,USDEUR,9.972994,72300
2018-07-05,09:44:15.346,USDEUR,43.49033,71500
2018-07-05,09:44:15.466,USDGBP,79.54375,23400
2018-07-05,09:44:15.668,USDGBP,89.34984,41500
2018-07-05,09:44:30.567,GBPPLN,12.10008,2200
2018-07-05,09:44:30.759,EURPLN,24.20798,68600
2018-07-05,09:44:30.997,EURPLN,86.01076,14300
2018-07-05,09:44:45.155,GBPPLN,28.99878,65500
2018-07-05,09:44:45.173,EURPLN,27.5888,88800
2018-07-05,09:44:45.305,USDPLN,6.638943,41600
2018-07-05,09:44:45.313,USDEUR,84.96882,16500
2018-07-05,09:44:45.600,EURPLN,98.91866,29800
2018-07-05,09:45:00.157,GBPPLN,91.8224,4600
2018-07-05,09:45:00.324,USDGBP,87.80433,1200
2018-07-05,09:45:00.549,USDGBP,34.79441,56300
2018-07-05,09:45:15.331,EURPLN,65.7354,600
2018-07-05,09:45:15.558,EURPLN,1.215772,30200
2018-07-05,09:45:15.572,USDEUR,63.31467,38300
2018-07-05,09:45:15.701,USDPLN,86.20139,75000
2018-07-05,09:45:15.804,USDEUR,40.77454,83100
2018-07-05,09:45:15.805,GBPPLN,54.91663,91100
2018-07-05,09:45:30.109,EURPLN,88.89995,44000
2018-07-05,09:45:30.348,USDPLN,37.31202,63800
2018-07-05,09:45:30.378,USDGBP,3.069674,10100
2018-07-05,09:45:30.459,USDGBP,19.89755,34100
2018-07-05,09:45:30.572,USDPLN,63.97499,97300
2018-07-05,09:45:30.803,EURPLN,1.692024,18800
2018-07-05,09:45:30.845,GBPPLN,8.484159,12400
2018-07-05,09:45:30.955,USDEUR,24.60719,97400
2018-07-05,09:45:45.879,USDPLN,39.60392,52500
2018-07-05,09:45:45.891,USDEUR,7.521005,71400
2018-07-05,09:46:00.000,GBPPLN,71.73425,46400
2018-07-05,09:46:00.182,USDGBP,11.65327,59400
2018-07-05,09:46:00.661,USDEUR,72.52205,96400
2018-07-05,09:46:00.880,USDGBP,0.09151085,44300
2018-07-05,09:46:00.965,GBPPLN,99.81181,39000
2018-07-05,09:46:15.334,USDGBP,15.98958,52300
2018-07-05,09:46:15.487,USDGBP,23.06429,66700
2018-07-05,09:46:15.491,USDPLN,2.619268,86400
2018-07-05,09:46:15.684,GBPPLN,28.96508,54700
2018-07-05,09:46:30.003,USDGBP,65.39804,84500
2018-07-05,09:46:30.052,EURPLN,49.65015,23200
2018-07-05,09:46:30.420,EURPLN,72.52458,16000
2018-07-05,09:46:30.537,USDEUR,95.35382,40600
2018-07-05,09:46:30.754,GBPPLN,8.478031,81000
2018-07-05,09:46:30.763,USDEUR,9.191188,3700
2018-07-05,09:46:30.787,USDGBP,13.42674,78100
2018-07-05,09:46:30.831,GBPPLN,4.267926,98300
2018-07-05,09:46:30.897,EURPLN,94.49171,80400
2018-07-05,09:46:45.002,USDEUR,20.01769,99700
2018-07-05,09:46:45.209,GBPPLN,94.44888,68400
2018-07-05,09:46:45.869,EURPLN,8.323765,77300
2018-07-05,09:47:00.352,USDGBP,91.63846,21600
2018-07-05,09:47:00.456,USDPLN,36.15097,86400
2018-07-05,09:47:00.693,EURPLN,75.50199,99600
2018-07-05,09:47:15.140,USDEUR,57.71889,91000
2018-07-05,09:47:15.373,GBPPLN,96.22448,74600
2018-07-05,09:47:15.590,USDEUR,48.19252,92500
2018-07-05,09:47:15.708,USDPLN,54.56477,40200
2018-07-05,09:47:15.773,USDPLN,42.56991,31900
2018-07-05,09:47:30.413,USDGBP,89.48077,30400
2018-07-05,09:47:30.583,USDPLN,39.34156,10100
2018-07-05,09:47:30.600,USDEUR,91.22527,16200
2018-07-05,09:47:30.986,USDGBP,37.88942,75100
2018-07-05,09:47:45.107,USDPLN,66.57758,93500
2018-07-05,09:47:45.158,USDPLN,79.48773,91900
2018-07-05,09:47:45.184,USDPLN,77.89379,91700
2018-07-05,09:47:45.568,USDGBP,73.68532,54100
2018-07-05,09:47:45.670,USDGBP,16.651,84100
2018-07-05,09:47:45.858,USDEUR,5.560068,99500
2018-07-05,09:47:45.891,GBPPLN,21.84691,54200
2018-07-05,09:47:45.910,USDEUR,63.92334,68000
2018-07-05,09:48:00.102,USDGBP,22.55782,12600
2018-07-05,09:48:00.215,GBPPLN,97.57735,59800
2018-07-05,09:48:00.277,USDEUR,96.36173,34100
2018-07-05,09:48:00.299,EURPLN,64.21721,27300
2018-07-05,09:48:00.309,EURPLN,95.62196,8900
2018-07-05,09:48:00.882,USDEUR,78.79073,86900
2018-07-05,09:48:15.158,USDGBP,28.66054,33700
2018-07-05,09:48:15.409,EURPLN,68.64278,2200
2018-07-05,09:48:15.435,USDEUR,9.221357,600
2018-07-05,09:48:15.729,USDGBP,20.83703,22000
2018-07-05,09:48:15.920,USDGBP,77.4104,7600
2018-07-05,09:48:30.087,USDEUR,48.50945,13600
2018-07-05,09:48:30.382,EURPLN,16.45516,79300
2018-07-05,09:48:30.387,USDPLN,95.97917,85000
2018-07-05,09:48:30.405,USDGBP,48.65338,8500
2018-07-05,09:48:30.621,EURPLN,48.2901,41400
2018-07-05,09:48:30.927,USDEUR,99.56852,18200
2018-07-05,09:48:45.680,USDGBP,11.8354,49400
2018-07-05,09:48:45.790,USDPLN,57.26782,44300
2018-07-05,09:48:45.871,USDPLN,18.60155,87400
2018-07-05,09:49:00.242,USDGBP,69.89723,61000
2018-07-05,09:49:00.253,USDEUR,45.94271,62700
2018-07-05,09:49:00.426,EURPLN,92.41571,63100
2018-07-05,09:49:00.510,USDGBP,86.93272,9400
2018-07-05,09:49:00.823,USDEUR,33.44052,42100
2018-07-05,09:49:15.203,GBPPLN,72.96243,84500
2018-07-05,09:49:15.298,USDEUR,24.41623,82200
2018-07-05,09:49:15.335,USDGBP,96.17364,47800
2018-07-05,09:49:15.544,EURPLN,38.33361,78200
2018-07-05,09:49:15.682,USDPLN,58.19144,9100
2018-07-05,09:49:15.865,USDEUR,15.05439,34500
2018-07-05,09:49:15.898,USDPLN,81.69368,800
2018-07-05,09:49:30.147,EURPLN,67.26154,46500
2018-07-05,09:49:30.393,GBPPLN,99.12188,78500
